"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0UA70","2020-02-24 09:00:00","547.000","175.000","1.700","16.000","0.990","962.000","","7.500","7.700","153.000","","16.100","","15.400",""
"C0G740","2020-02-24 09:00:00","24.000","360.000","1.100","20.300","0.840","1020.400","","0.000","-99.000","-99.000","-99.000","20.300","","17.600",""
"C0F9N0","2020-02-24 09:00:00","75.000","294.000","0.400","20.700","0.770","1013.800","","0.000","-99.000","-99.000","-99.000","20.700","","17.000",""
"C0F9T0","2020-02-24 09:00:00","111.000","196.000","1.100","19.900","0.830","1009.200","","0.000","-99.000","-99.000","-99.000","19.900","","17.100",""
"C0S710","2020-02-24 09:00:00","382.000","64.000","0.700","18.800","0.840","982.200","","0.000","-99.000","-99.000","-99.000","18.800","","15.200",""
"C0M680","2020-02-24 09:00:00","37.000","32.000","0.900","19.900","0.870","1020.300","","0.000","-99.000","-99.000","-99.000","19.900","","16.700",""
"C0X220","2020-02-24 09:00:00","26.000","49.000","1.500","20.100","0.830","1019.700","","0.000","-99.000","-99.000","-99.000","20.100","","17.100",""
"C0R560","2020-02-24 09:00:00","22.000","33.000","1.200","21.800","0.770","1020.500","","0.000","-99.000","-99.000","-99.000","21.800","","17.700",""
"C0F9P0","2020-02-24 09:00:00","26.000","300.000","0.600","21.100","0.840","1020.600","","0.000","-99.000","-99.000","-99.000","21.100","","17.200",""
"C0O970","2020-02-24 09:00:00","71.000","318.000","1.700","21.700","0.800","1014.900","","0.000","-99.000","-99.000","-99.000","21.700","","15.000",""
"C0F0B0","2020-02-24 09:00:00","311.000","290.000","2.600","18.700","0.820","986.700","","0.000","-99.000","-99.000","-99.000","18.700","","13.300",""
"C0R700","2020-02-24 09:00:00","19.000","58.000","3.100","23.900","0.640","1020.600","","0.000","-99.000","-99.000","-99.000","23.900","","20.500",""
"C0R620","2020-02-24 09:00:00","34.000","83.000","4.300","24.000","0.680","1019.800","","0.000","10.400","82.000","","24.000","","22.400",""
"C0C660","2020-02-24 09:00:00","176.000","73.000","0.500","20.900","0.640","1002.200","","0.000","-99.000","-99.000","-99.000","20.900","","15.600",""
"C0SA10","2020-02-24 09:00:00","411.000","43.000","1.200","17.700","0.930","978.100","","0.000","-99.000","-99.000","-99.000","17.800","","16.400",""
"C0M740","2020-02-24 09:00:00","15.000","59.000","0.900","20.300","0.830","1020.500","","0.000","-99.000","-99.000","-99.000","20.300","","16.200",""
"C0K460","2020-02-24 09:00:00","60.000","41.000","1.600","19.100","0.870","1015.000","","0.000","-99.000","-99.000","-99.000","19.100","","16.600",""
"C0X100","2020-02-24 09:00:00","10.000","2.000","2.500","20.200","0.940","1019.900","","0.000","-99.000","-99.000","-99.000","20.200","","18.400",""
"C0K560","2020-02-24 09:00:00","117.000","347.000","0.800","19.800","0.840","1009.900","","0.000","-99.000","-99.000","-99.000","19.800","","14.900",""
"C0R150","2020-02-24 09:00:00","105.000","72.000","0.600","23.700","0.600","1009.000","","0.000","-99.000","-99.000","-99.000","23.800","","16.900",""
"C0S690","2020-02-24 09:00:00","522.000","21.000","1.500","17.900","0.900","965.100","","0.000","-99.000","-99.000","-99.000","18.000","","16.600",""
"C0U870","2020-02-24 09:00:00","474.000","124.000","0.300","17.000","0.990","970.800","","1.000","-99.000","-99.000","-99.000","17.000","","15.800",""
"C0A520","2020-02-24 09:00:00","48.000","64.000","1.800","22.700","0.700","1017.000","","0.000","-99.000","-99.000","-99.000","22.700","","16.400",""
"C0X130","2020-02-24 09:00:00","27.000","354.000","1.300","20.500","0.860","1019.200","","0.000","-99.000","-99.000","-99.000","20.500","","17.000",""
"C0V400","2020-02-24 09:00:00","56.000","7.000","1.200","21.800","0.820","1015.600","","0.000","-99.000","-99.000","-99.000","21.800","","16.600",""
"C0UA40","2020-02-24 09:00:00","1121.000","199.000","1.700","13.700","0.990","898.300","","0.500","9.500","196.000","","13.700","","12.500",""
"C0G720","2020-02-24 09:00:00","50.000","125.000","0.400","20.000","0.840","1016.700","","0.000","-99.000","-99.000","-99.000","20.000","","16.200",""
"C0G890","2020-02-24 09:00:00","24.000","163.000","0.800","20.000","0.980","1019.800","","0.000","-99.000","-99.000","-99.000","20.000","","17.700",""
"C0I540","2020-02-24 09:00:00","3344.000","-99.000","-99.000","13.400","0.120","688.100","","-99.000","-99.000","-99.000","-99.000","13.400","","6.700",""
"C0K390","2020-02-24 09:00:00","31.000","54.000","1.300","20.000","0.850","1019.400","","0.000","-99.000","-99.000","-99.000","20.000","","16.800",""
"C0T9A0","2020-02-24 09:00:00","498.000","169.000","0.500","16.200","0.990","968.100","","1.000","-99.000","-99.000","-99.000","16.200","","15.100",""
"C0AH40","2020-02-24 09:00:00","426.000","153.000","0.800","21.300","0.810","972.800","","0.000","-99.000","-99.000","-99.000","21.300","","18.000",""
"C0X280","2020-02-24 09:00:00","22.000","43.000","2.600","20.400","0.840","1020.500","","0.000","-99.000","-99.000","-99.000","20.400","","17.200",""
"C0V620","2020-02-24 09:00:00","18.000","359.000","1.000","21.700","0.750","1020.600","","0.000","-99.000","-99.000","-99.000","21.700","","16.900",""
"C0H960","2020-02-24 09:00:00","120.000","203.000","0.900","19.500","0.890","1007.600","","0.000","-99.000","-99.000","-99.000","19.500","","15.900",""
"C0M530","2020-02-24 09:00:00","1385.000","88.000","1.000","15.500","0.720","875.600","","0.000","-99.000","-99.000","-99.000","15.500","","10.500",""
"C0R170","2020-02-24 09:00:00","26.000","10.000","1.100","22.400","0.790","1019.900","","0.000","-99.000","-99.000","-99.000","22.400","","16.600",""
"C0I420","2020-02-24 09:00:00","305.000","117.000","0.300","19.700","0.730","987.400","","0.000","-99.000","-99.000","-99.000","20.000","","13.500",""
"C0A640","2020-02-24 09:00:00","241.000","0.000","0.200","20.500","0.770","997.100","","0.000","-99.000","-99.000","-99.000","20.500","","17.900",""
"C0A930","2020-02-24 09:00:00","216.000","124.000","1.800","19.700","0.900","996.400","","0.000","-99.000","-99.000","-99.000","20.200","","17.600",""
"C0F9M0","2020-02-24 09:00:00","230.000","211.000","1.000","19.700","0.830","996.000","","0.000","-99.000","-99.000","-99.000","19.700","","15.600",""
"C0AC40","2020-02-24 09:00:00","1079.000","113.000","4.800","13.500","0.990","900.800","","0.500","11.000","133.000","","13.600","","12.600",""
"C0AI00","2020-02-24 09:00:00","188.000","48.000","1.100","23.700","0.740","1001.500","","0.000","6.600","45.000","","23.700","","17.700",""
"C0T9M0","2020-02-24 09:00:00","92.000","221.000","0.600","19.000","1.000","1016.500","","1.000","-99.000","-99.000","-99.000","19.000","","17.900",""
"C0S960","2020-02-24 09:00:00","32.000","347.000","1.800","21.100","0.780","1020.900","","0.000","-99.000","-99.000","-99.000","21.400","","19.900",""
"C0K430","2020-02-24 09:00:00","30.000","26.000","1.600","19.700","0.960","1020.500","","0.000","-99.000","-99.000","-99.000","19.700","","16.800",""
"C0Z170","2020-02-24 09:00:00","199.000","93.000","1.000","19.700","0.940","1003.700","","0.000","-99.000","-99.000","-99.000","19.700","","17.800",""
"C0Z100","2020-02-24 09:00:00","36.000","0.000","0.000","18.800","0.990","1022.600","","2.000","-99.000","-99.000","-99.000","18.800","","17.700",""
"C0U710","2020-02-24 09:00:00","1942.000","0.000","0.200","12.200","0.670","814.800","","0.000","-99.000","-99.000","-99.000","12.200","","7.200",""
"C0SA30","2020-02-24 09:00:00","92.000","36.000","1.400","20.800","0.820","1015.300","","0.000","-99.000","-99.000","-99.000","20.800","","18.400",""
"C0V500","2020-02-24 09:00:00","6.000","43.000","0.800","22.600","0.720","1020.200","","0.000","-99.000","-99.000","-99.000","22.600","","20.000",""
"CM0160","2020-02-24 09:00:00","159.000","226.000","0.500","20.000","0.740","1005.900","","0.000","-99.000","-99.000","-99.000","20.000","","14.500",""
"C0V350","2020-02-24 09:00:00","36.000","38.000","0.800","23.100","0.740","1019.700","","0.000","-99.000","-99.000","-99.000","23.100","","15.500",""
"C0W120","2020-02-24 09:00:00","58.000","-99.000","-99.000","19.800","0.810","1016.500","","0.000","-99.000","-99.000","-99.000","19.800","","18.300",""
"C0R470","2020-02-24 09:00:00","103.000","0.000","0.200","23.200","0.590","1011.200","","0.000","-99.000","-99.000","-99.000","23.200","","16.300",""
"C0M770","2020-02-24 09:00:00","164.000","269.000","0.400","19.500","0.850","1003.200","","0.000","-99.000","-99.000","-99.000","19.500","","16.400",""
"C0S930","2020-02-24 09:00:00","248.000","121.000","0.500","19.900","0.750","996.800","","0.000","-99.000","-99.000","-99.000","19.900","","16.900",""
"C0F9Y0","2020-02-24 09:00:00","3313.000","200.000","1.400","12.300","0.150","691.300","","0.000","-99.000","-99.000","-99.000","12.300","","5.500",""
"C0E790","2020-02-24 09:00:00","344.000","357.000","0.500","19.600","0.770","982.300","","0.000","-99.000","-99.000","-99.000","19.600","","15.000",""
"C0O810","2020-02-24 09:00:00","161.000","20.000","1.100","22.200","0.910","1005.100","","0.000","-99.000","-99.000","-99.000","22.200","","15.900",""
"C0R520","2020-02-24 09:00:00","18.000","26.000","1.600","22.700","0.780","1020.600","","0.000","-99.000","-99.000","-99.000","22.700","","17.500",""
"C0G880","2020-02-24 09:00:00","92.000","191.000","0.600","20.700","0.790","1011.900","","0.000","-99.000","-99.000","-99.000","20.700","","17.300",""
"C0R260","2020-02-24 09:00:00","76.000","317.000","0.600","23.900","0.660","1013.300","","0.000","-99.000","-99.000","-99.000","23.900","","18.100",""
"C0U950","2020-02-24 09:00:00","1012.000","127.000","9.600","13.300","1.000","911.100","","21.500","-99.000","-99.000","-99.000","13.600","","13.000",""
"C0O860","2020-02-24 09:00:00","38.000","333.000","1.400","20.300","0.990","1017.600","","0.000","-99.000","-99.000","-99.000","20.300","","16.000",""
"C0R320","2020-02-24 09:00:00","7.000","67.000","7.900","23.900","0.720","1021.800","","0.000","13.400","67.000","","23.900","","21.200",""
"C0S980","2020-02-24 09:00:00","901.000","300.000","1.000","15.300","1.000","923.000","","3.500","-99.000","-99.000","-99.000","15.300","","14.100",""
"C0X110","2020-02-24 09:00:00","20.000","27.000","1.600","21.600","0.850","1020.700","","0.000","-99.000","-99.000","-99.000","21.600","","18.700",""
"C0V310","2020-02-24 09:00:00","46.000","182.000","1.100","21.900","0.700","1016.400","","0.000","-99.000","-99.000","-99.000","21.900","","16.600",""
"C0G620","2020-02-24 09:00:00","110.000","104.000","1.300","20.900","0.810","1009.700","","0.000","-99.000","-99.000","-99.000","20.900","","15.000",""
"C0AD50","2020-02-24 09:00:00","84.000","154.000","0.600","21.000","0.950","1013.100","","0.000","-99.000","-99.000","-99.000","21.000","","15.800",""
"C0A9A0","2020-02-24 09:00:00","24.000","128.000","4.000","22.700","0.740","1020.000","","0.000","9.300","120.000","","22.700","","20.300",""
"C0O830","2020-02-24 09:00:00","127.000","310.000","0.900","22.100","0.920","1008.300","","0.000","-99.000","-99.000","-99.000","22.100","","15.300",""
"C0S760","2020-02-24 09:00:00","1621.000","1.000","0.700","12.200","0.900","847.400","","0.000","-99.000","-99.000","-99.000","12.200","","9.200",""
"C0X160","2020-02-24 09:00:00","26.000","32.000","1.900","21.100","0.920","1020.100","","0.000","-99.000","-99.000","-99.000","21.100","","17.600",""
"C0C490","2020-02-24 09:00:00","157.000","114.000","1.200","20.600","0.720","1004.000","","0.000","-99.000","-99.000","-99.000","20.600","","17.200",""
"C0F970","2020-02-24 09:00:00","145.000","0.000","0.000","20.200","0.730","1005.100","","0.000","-99.000","-99.000","-99.000","20.200","","15.600",""
"C0R440","2020-02-24 09:00:00","1654.000","64.000","7.700","9.800","1.000","840.800","","1.000","15.200","49.000","","10.100","","9.600",""
"C0M690","2020-02-24 09:00:00","33.000","11.000","1.200","19.600","0.880","1018.200","","0.000","-99.000","-99.000","-99.000","19.600","","16.000",""
"C0V690","2020-02-24 09:00:00","30.000","92.000","1.000","23.600","0.720","1019.400","","0.000","-99.000","-99.000","-99.000","23.600","","19.500",""
"C0Z210","2020-02-24 09:00:00","126.000","0.000","0.100","18.700","0.990","1011.800","","0.000","-99.000","-99.000","-99.000","18.700","","16.900",""
"C0U770","2020-02-24 09:00:00","5.000","302.000","2.100","18.400","0.990","1024.600","","15.000","-99.000","-99.000","-99.000","19.400","","17.700",""
"C0Z080","2020-02-24 09:00:00","298.000","0.000","0.000","18.500","0.990","990.500","","0.000","-99.000","-99.000","-99.000","18.500","","16.300",""
"C0G640","2020-02-24 09:00:00","17.000","0.000","0.000","19.600","0.950","1023.400","","0.000","-99.000","-99.000","-99.000","19.600","","16.300",""
"C0X200","2020-02-24 09:00:00","61.000","310.000","1.100","20.000","0.880","1015.400","","0.000","-99.000","-99.000","-99.000","20.000","","14.200",""
"C0U900","2020-02-24 09:00:00","63.000","63.000","1.100","18.900","0.990","1018.700","","0.500","-99.000","-99.000","-99.000","18.900","","16.400",""
"C0Z230","2020-02-24 09:00:00","31.000","204.000","5.900","20.600","0.840","1021.900","","12.000","-99.000","-99.000","-99.000","20.600","","18.000",""
"C0C540","2020-02-24 09:00:00","46.000","311.000","0.800","21.200","0.730","1017.000","","0.000","-99.000","-99.000","-99.000","21.200","","16.500",""
"C0G770","2020-02-24 09:00:00","15.000","60.000","0.700","20.700","0.840","1021.000","","0.000","-99.000","-99.000","-99.000","20.700","","17.800",""
"C0V670","2020-02-24 09:00:00","20.000","17.000","1.500","22.600","0.700","1020.000","","0.000","-99.000","-99.000","-99.000","22.700","","18.500",""
"C0A870","2020-02-24 09:00:00","685.000","128.000","5.800","17.100","1.000","942.800","","0.000","-99.000","-99.000","-99.000","17.100","","15.000",""
"C0R220","2020-02-24 09:00:00","23.000","29.000","1.300","22.400","0.970","1020.200","","0.000","-99.000","-99.000","-99.000","22.400","","16.700",""
"C0Z220","2020-02-24 09:00:00","589.000","311.000","0.400","17.200","0.790","958.600","","0.000","-99.000","-99.000","-99.000","17.200","","14.100",""
"C0D560","2020-02-24 09:00:00","147.000","20.000","0.700","21.600","0.620","1005.800","","0.000","-99.000","-99.000","-99.000","21.600","","15.300",""
"C0I380","2020-02-24 09:00:00","258.000","277.000","0.700","19.900","0.770","992.200","","0.000","-99.000","-99.000","-99.000","19.900","","14.500",""
"C0Z020","2020-02-24 09:00:00","211.000","202.000","0.600","18.500","0.990","999.800","","0.000","-99.000","-99.000","-99.000","18.700","","17.100",""
"C0Z190","2020-02-24 09:00:00","62.000","70.000","0.600","20.200","0.990","1017.700","","0.000","-99.000","-99.000","-99.000","20.200","","18.000",""
"C0C710","2020-02-24 09:00:00","143.000","115.000","1.300","20.300","0.770","1006.400","","0.000","-99.000","-99.000","-99.000","20.300","","12.600",""
"C0D360","2020-02-24 09:00:00","523.000","0.000","0.000","19.200","0.660","961.000","","0.000","-99.000","-99.000","-99.000","19.200","","12.700",""
"C0C680","2020-02-24 09:00:00","228.000","103.000","2.700","21.100","0.700","994.300","","0.000","-99.000","-99.000","-99.000","21.100","","17.700",""
"C0X140","2020-02-24 09:00:00","17.000","47.000","1.900","21.000","0.860","1020.100","","0.000","-99.000","-99.000","-99.000","21.000","","17.400",""
"C0V710","2020-02-24 09:00:00","34.000","39.000","1.100","23.300","0.680","1018.200","","0.000","-99.000","-99.000","-99.000","23.300","","19.700",""
"C0G840","2020-02-24 09:00:00","32.000","99.000","0.400","19.500","0.980","1018.800","","0.000","-99.000","-99.000","-99.000","19.500","","15.500",""
"C0S890","2020-02-24 09:00:00","238.000","0.000","0.000","20.100","0.830","1000.600","","0.000","-99.000","-99.000","-99.000","20.100","","16.900",""
"C0T820","2020-02-24 09:00:00","550.000","108.000","1.000","19.000","0.670","965.500","","0.000","-99.000","-99.000","-99.000","19.000","","13.800",""
"C0F9I0","2020-02-24 09:00:00","194.000","192.000","1.100","20.000","0.820","999.800","","0.000","-99.000","-99.000","-99.000","20.000","","15.900",""
"C0C650","2020-02-24 09:00:00","208.000","97.000","0.500","21.200","0.660","998.100","","0.000","-99.000","-99.000","-99.000","21.200","","15.400",""
"C0R600","2020-02-24 09:00:00","766.000","220.000","1.000","19.000","0.740","935.400","","0.000","-99.000","-99.000","-99.000","19.000","","16.000",""
"C0Z320","2020-02-24 09:00:00","646.000","74.000","0.600","18.400","0.750","951.200","","0.000","-99.000","-99.000","-99.000","18.400","","13.300",""
"C0V210","2020-02-24 09:00:00","734.000","212.000","0.600","19.800","0.510","940.800","","0.000","-99.000","-99.000","-99.000","19.800","","11.000",""
"C0K240","2020-02-24 09:00:00","1132.000","224.000","1.000","18.000","0.660","899.400","","0.000","-99.000","-99.000","-99.000","18.000","","14.200",""
"C0M520","2020-02-24 09:00:00","15.000","44.000","1.600","20.000","0.850","1020.700","","0.000","-99.000","-99.000","-99.000","20.000","","16.300",""
"C0A530","2020-02-24 09:00:00","300.000","262.000","1.100","19.400","0.990","988.900","","0.000","6.600","129.000","","19.800","","16.800",""
"C0E820","2020-02-24 09:00:00","220.000","187.000","1.100","19.500","0.740","997.000","","0.000","-99.000","-99.000","-99.000","19.500","","12.800",""
"C0K450","2020-02-24 09:00:00","35.000","28.000","1.500","19.100","0.830","1018.200","","0.000","-99.000","-99.000","-99.000","19.100","","16.600",""
"C0G760","2020-02-24 09:00:00","53.000","101.000","0.400","20.600","0.990","1019.300","","0.000","-99.000","-99.000","-99.000","20.600","","15.400",""
